1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.160288,0.000000,0.000000,0.000000,0.160288,0.160288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118965,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.161004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.174081,0.138889,0.300814,0.000000,0.000000,0.210647,0.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.342016,0.000000,0.000000,0.401003,0.255554,0.527424,0.144688,0.102734,0.136633,0.088382,0.136131,0.094008,0.124160,0.000000,0.411570,0.067142,0.071065,0.166529,0.000000,0.000000,0.097605,0.000000,0.000000,0.134363,0.000000,0.142722,0.000000,0.000000,0.098556,0.000000,0.000000,0.093143,0.000000,0.062943,0.000000,0.000000,0.000000,0.109453,0.116133,0.000000,0.000000,0.000000,0.000000,0.091668,0.088866,0.084648,0.000000,0.000000,0.000000,0.167100,0.000000,0.000000,0.000000,0.000000,0.167100,0.066756,0.109453,0.099654,0.098954,0.085425,0.180892,0.000000,0.000000,0.100097,0.000000,0.000000,0.000000,0.070577,0.053583,0.158772,0.000000,0.000000,0.000000,0.000000,0.212490,0.000000,0.085173,0.079590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.342016,1.000000,0.000000,0.000000,0.381110,0.245880,0.490591,0.139268,0.098767,0.128755,0.084140,0.129290,0.285470,0.120619,0.000000,0.387969,0.063795,0.067678,0.157116,0.000000,0.000000,0.093285,0.000000,0.000000,0.127846,0.000000,0.134611,0.000000,0.000000,0.093877,0.000000,0.000000,0.088125,0.000000,0.060900,0.000000,0.000000,0.000000,0.103318,0.109998,0.000000,0.000000,0.000000,0.000000,0.087317,0.083542,0.080382,0.000000,0.000000,0.000000,0.159758,0.000000,0.000000,0.000000,0.000000,0.159758,0.063767,0.103318,0.094023,0.092908,0.082292,0.171494,0.000000,0.000000,0.093839,0.000000,0.000000,0.000000,0.066732,0.051063,0.152901,0.000000,0.000000,0.000000,0.000000,0.200315,0.000000,0.081500,0.077072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.089021,0.086671,0.089473,0.000000,0.000000,0.089821,0.000000,0.000000,0.000000,0.000000,0.181006,0.000000,0.071925,0.100449,0.000000,0.268931,0.238696,0.000000,0.173037,0.000000,0.073244,0.238696,0.000000,0.000000,0.093159,0.000000,0.267330,0.000000,0.000000,0.000000,0.000000,0.223411,0.196579,0.143356,0.000000,0.000000,0.000000,0.000000,0.000000,0.180763,0.000000,0.145897,0.000000,0.176906,0.186249,0.000000,0.264967,0.000000,0.176906,0.000000,0.223411,0.240822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064977,0.157105,0.157412,0.000000,0.000000,0.182731,0.166381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.136841
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.099581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127775,0.000000,0.000000,0.000000,0.079832,0.000000,0.128089,0.131911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.401003,0.381110,0.000000,0.000000,1.000000,0.699594,0.538114,0.128594,0.310881,0.139125,0.562018,0.136862,0.101817,0.115838,0.000000,0.437002,0.070650,0.082409,0.181266,0.000000,0.000000,0.104526,0.000000,0.000000,0.135052,0.000000,0.143617,0.000000,0.000000,0.105749,0.000000,0.000000,0.094751,0.000000,0.067033,0.000000,0.000000,0.000000,0.109143,0.112075,0.000000,0.000000,0.000000,0.000000,0.099432,0.100695,0.088780,0.000000,0.000000,0.000000,0.181877,0.000000,0.000000,0.000000,0.000000,0.181877,0.077894,0.109143,0.107579,0.100693,0.086365,0.163360,0.000000,0.000000,0.101863,0.000000,0.000000,0.000000,0.074148,0.057963,0.191291,0.000000,0.000000,0.000000,0.000000,0.185842,0.000000,0.087033,0.249325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.255554,0.245880,0.000000,0.000000,0.699594,1.000000,0.318530,0.089206,0.222815,0.094194,0.426612,0.105336,0.072812,0.089177,0.000000,0.288189,0.051935,0.057912,0.124390,0.000000,0.000000,0.075113,0.000000,0.000000,0.104516,0.000000,0.108280,0.000000,0.000000,0.075548,0.000000,0.000000,0.070178,0.000000,0.048031,0.000000,0.000000,0.000000,0.071253,0.067434,0.000000,0.000000,0.000000,0.000000,0.071587,0.067892,0.057920,0.000000,0.000000,0.000000,0.122439,0.000000,0.000000,0.000000,0.000000,0.122439,0.055290,0.071253,0.075656,0.072946,0.063223,0.115236,0.000000,0.000000,0.073471,0.000000,0.000000,0.000000,0.053796,0.042256,0.136126,0.000000,0.000000,0.000000,0.000000,0.127331,0.000000,0.063093,0.185219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.527424,0.490591,0.000000,0.000000,0.538114,0.318530,1.000000,0.213397,0.133085,0.199487,0.109590,0.174202,0.121269,0.155815,0.000000,0.588549,0.082427,0.089177,0.217492,0.000000,0.000000,0.126100,0.000000,0.000000,0.170547,0.000000,0.188580,0.000000,0.000000,0.128063,0.000000,0.000000,0.118430,0.000000,0.075835,0.000000,0.000000,0.000000,0.155552,0.199731,0.000000,0.000000,0.000000,0.000000,0.117125,0.119303,0.113983,0.000000,0.000000,0.000000,0.222067,0.000000,0.000000,0.000000,0.000000,0.222067,0.082481,0.155552,0.131752,0.130028,0.105821,0.263685,0.000000,0.000000,0.132421,0.000000,0.000000,0.000000,0.088273,0.064403,0.191967,0.000000,0.000000,0.000000,0.000000,0.335231,0.000000,0.106484,0.096746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.144688,0.139268,0.089021,0.000000,0.128594,0.089206,0.213397,1.000000,0.496331,0.000000,0.095945,0.000000,0.000000,0.138627,0.000000,0.156215,0.074487,0.000000,0.085702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100818,0.000000,0.076358,0.000000,0.000000,0.000000,0.131980,0.155635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.105815,0.000000,0.000000,0.000000,0.102753,0.000000,0.000000,0.000000,0.000000,0.102753,0.000000,0.131980,0.000000,0.106780,0.098807,0.200200,0.000000,0.000000,0.107954,0.000000,0.000000,0.000000,0.077994,0.060767,0.000000,0.000000,0.000000,0.000000,0.000000,0.235180,0.000000,0.097416,0.092559,0.000000,0.092436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
